t,marketcap_thermocap_ratio,net_unrealized_profit_loss,price_usd_close,mvrv_z_score,puell_multiple,reserve_risk,sopr_adjusted,rhodl_ratio,exchange_net_position_change
2014-07-10,7.40543246e-07,0.429487206812498,616.775924134,1.25387497043586,1.14255506395515,0.005125653800112,1.01583967467126,2089.44423954787,-603.2664858496282
2014-07-11,7.470123070000001e-07,0.444770160845369,634.129679252,1.33376494604587,1.20570541632687,0.005163090235421001,1.01264393646084,2055.25609715014,-912.0029634997481
2014-07-12,7.561465300000001e-07,0.44764524335924905,636.46644725,1.34257353267523,1.23041474504287,0.00521855351379,1.01497656464144,2071.0789471879,-3527.315280839801
2014-07-13,7.519169660000001e-07,0.43990962841304504,630.5449909639999,1.31203832572385,1.24692466189746,0.0051818978016,1.01338884700489,2071.59233323216,-857.9650782895624
2014-07-14,7.395825150000001e-07,0.43229984091168905,619.701223542,1.26033201204568,1.03517441682643,0.0050874176970880005,1.00385616344262,1963.01261955649,-1104.2989557096153
2014-07-15,7.361907540000001e-07,0.43390746454785,623.5592835140001,1.27531282388874,1.21332680741632,0.005057212008807,1.01177607039075,1978.64564174208,-700.4851246097824
2014-07-16,7.307690450000001e-07,0.42609308473800905,615.9106732139999,1.2420971651604,1.09171229392395,0.0050116609768260005,1.00513820924292,1943.35918623084,226.7262579802191
2014-07-17,7.28285476e-07,0.43441051397699404,623.7643585440001,1.28264192163495,1.29877164575497,0.00498918312649,1.01878996702893,1956.95086215157,-1390.6152669198345
2014-07-18,7.330942370000001e-07,0.44057185790803505,631.42881345,1.3055792231969199,1.30795589870293,0.005016600047806,1.01455989205625,1991.97869231142,1417.6169084202847
2014-07-19,7.350962060000001e-07,0.438894061377732,629.726,1.29590526206845,1.34944603002444,0.00502521136099,0.9936473828833521,2011.6608344243,-1494.1742233597906
2014-07-20,7.282061640000001e-07,0.43587206513487603,625.846605424,1.27579754454127,1.1708873757632001,0.0049713188781510004,1.01041267569718,2106.40810052019,-1099.9287916498724
2014-07-21,7.217194810000001e-07,0.430377476128381,621.830136434,1.2545740006997,1.16039334407581,0.004920518010249,1.03365196798734,2215.80470145631,-758.6404706198955
2014-07-22,7.214630110000001e-07,0.427668375383282,619.567647252,1.2433503179512,1.06263058813502,0.004911216705477,1.01161695795752,2249.34967305795,-2123.723642959958
2014-07-23,7.1767005e-07,0.42889346928715905,619.926984708,1.24002527742838,1.0870632434344,0.0048783253325840005,1.03559264572713,2258.49979679496,-951.2799792698352
2014-07-24,7.040985980000001e-07,0.41258512716288903,603.820880232,1.16319339222288,1.04661179088296,0.0047791164624680004,1.00643357075717,2325.72262764318,-3952.956406909856
2014-07-25,6.91846922e-07,0.41136210817259505,602.8812411219999,1.15738114738397,1.16973272989163,0.00469098333905,1.00207140964423,2311.91325729283,-10291.968167489744
2014-07-26,6.830045580000001e-07,0.404735703739097,595.95700884,1.12276894729015,0.949713319643509,0.004623926148767,0.9976539406823911,2181.86482416167,-6999.359362569812
2014-07-27,6.811299850000001e-07,0.40164375399370805,591.9597686699999,1.10164957191308,1.08204465209767,0.004605728398985,1.00590688979975,2218.88008062801,-9269.252692369919
2014-07-28,6.67315341e-07,0.395554971393389,589.3779206380001,1.09150228902806,1.03902335085599,0.004507009111938001,0.9903022788388081,2169.92647434711,-8475.505941409792
2014-07-29,6.654477070000001e-07,0.392805442730889,585.1045461199999,1.06642793367493,1.02984625909209,0.004489235948411,0.984290408609056,2112.31202770461,-8168.845717399847
2014-07-30,6.5401238e-07,0.36890714685900905,563.3470577280001,0.968972165700223,1.16980678851846,0.004408680577974,0.9775607341181951,2139.62756249713,-10470.843426420004
2014-07-31,6.515533700000001e-07,0.39232729765600105,582.037732788,1.05517229071546,1.04158818898322,0.004387453393225001,1.01251575312329,2078.54925498447,-13864.311805669917
2014-08-01,6.696956340000001e-07,0.40538485176732303,598.2,1.12644950958422,1.09284661756745,0.004504842776131,1.04523611852569,2272.41687596153,-12160.591216689965
2014-08-02,6.678352230000001e-07,0.39645279178546405,589.306,1.08345306337425,1.13084580097093,0.004488029451797,1.00852376232686,2340.15288074219,7102.784600989777
2014-08-03,6.576807e-07,0.39610876757924,586.489508506,1.07031273171506,1.05306484126436,0.004415031126385,0.9939640723117161,2349.54339902912,1452.9151090699015
2014-08-04,6.592369490000001e-07,0.39496403496910804,588.479331236,1.07723108670283,0.8773288665191941,0.004418895305228,1.03703888693569,2362.17326300151,513.684089229966
2014-08-05,6.52327296e-07,0.384310792644498,580.340990122,1.02871962651373,0.9160537446942111,0.004366788780331,1.15060744846238,2867.94034530916,-621.7462752200081
2014-08-06,6.487592970000001e-07,0.38452030529811904,582.416533308,1.03737054926977,1.10677119491727,0.004339578933354,1.00611037101727,2948.12444660261,20549.18102686986
2014-08-07,6.50214184e-07,0.388685213638774,584.81249954,1.05191435730088,1.08262184478506,0.004346046041041001,1.01196534857953,2943.3093571823,19000.658607450023
2014-08-08,6.55309495e-07,0.39026758744445,588.78812401,1.0638860185161,1.07710410389664,0.004376247774675,1.01207604791197,2905.58739868055,17894.481189089885
2014-08-09,6.506260940000001e-07,0.39136018823317503,589.242055856,1.06042398566474,1.23283095740892,0.004342574487223001,1.01636031566575,2649.88382892462,19669.095547369798
2014-08-10,6.503036870000001e-07,0.39264175335343104,590.785817632,1.06482328276642,1.1976740396688,0.004337676799583,1.01171423607637,2646.17338358751,19430.690912719932
2014-08-11,6.435122870000001e-07,0.37462174497581,573.9565111500001,0.9911689287998461,1.21804931615839,0.004290070538325,1.00153655952651,2557.13472943991,19930.277860259754
2014-08-12,6.23913585e-07,0.36926139404336,567.831212848,0.9620439473901251,1.13116370388162,0.004157131654648,0.9953297467982841,2052.72139655652,18068.661175529764
2014-08-13,6.04617751e-07,0.34710114756486304,549.790349374,0.8789277298873631,0.9135784335602141,0.004025099132852,0.9852131907606111,1971.6613491336,19905.082653759804
2014-08-14,5.68028849e-07,0.295554627391173,507.38701780400004,0.6781027517275321,1.06488540198244,0.003780562143133,0.9323333727969021,2077.391904989,29667.343776619935
2014-08-15,5.53176172e-07,0.285885249136551,501.237741262,0.658774039470963,0.9508741940170581,0.003680244092401,0.9712352862135231,2093.85389959322,23787.443223189795
2014-08-16,5.4694413e-07,0.314732518717164,522.748127092,0.7642188650490681,0.8981199382459241,0.003636925946548,0.9869235025021681,2054.08534237065,17137.206651029876
2014-08-17,5.47990903e-07,0.281034868579969,498.22564087800004,0.6443848170250911,0.9717700698550551,0.003642369720524,1.00306584348283,2025.62583777643,23517.349400209845
2014-08-18,5.17520281e-07,0.24597076345120103,473.215708716,0.5332410189504571,1.06908661494881,0.0034398994068040004,0.9234075028491321,2159.62692321322,36178.123168339895
2014-08-19,5.18341221e-07,0.27327163603938504,491.00693467,0.6109219200821251,1.00415240794488,0.003444869025822,0.9779519858198521,2077.23165136482,37768.45505741995
2014-08-20,5.316249700000001e-07,0.308553500385642,518.0240521100001,0.73925183411512,0.9396953853731821,0.0035315637440580003,1.00152870313701,1939.00582096977,32711.057952179923
2014-08-21,5.60909638e-07,0.313313017664044,520.3913133,0.749857337396527,0.9659895566294341,0.0037241519194640004,0.994652132517383,2049.10942608259,34354.31145943998
2014-08-22,5.50984194e-07,0.305856702513904,514.794876152,0.72370439527738,0.903195378343959,0.0036560257569070004,1.00033607197403,1978.86358528325,31090.18898600986
2014-08-23,5.39506523e-07,0.283491236629822,496.190259712,0.640741679661157,0.91221331831672,0.0035780391843690004,0.9638499171728411,2254.56125496164,30578.438715209893
2014-08-24,5.3816098e-07,0.296580092385041,507.644099696,0.694028028850152,0.82034731478577,0.0035665375882250002,0.9949241736052561,2194.98650921849,32322.9560663398
2014-08-25,5.36145841e-07,0.29020292232343503,503.1851232,0.6712256331249811,0.7681248665332571,0.0035504420552620003,0.992902097213974,2110.76741917244,35336.8731878199
2014-08-26,5.410626930000001e-07,0.305858123696369,513.621734654,0.7132637837644441,0.9790314195888131,0.0035819244906430004,1.00494194890124,2149.04065567818,38761.22619368986
2014-08-27,5.475711670000001e-07,0.30113799347651504,511.792230472,0.7097134639596651,0.967196088513503,0.0036235183624590004,0.9967230515024211,2163.64806169877,37734.56601897982
2014-08-28,5.398987620000001e-07,0.29841386380304,506.53819895799995,0.69090195097846,0.9768328934091871,0.003571529714471,0.9152479967533331,2769.85045836903,34736.5900791398
2014-08-29,5.36072381e-07,0.30062366116674,509.04553304800004,0.701904360948562,0.9538496262799491,0.003545035655496,0.97290367534409,2936.73803650444,34711.779060589965
2014-08-30,5.30679316e-07,0.290696159731583,501.001790512,0.666879633916299,1.01084529049137,0.003508660412546,0.9942860062587411,2790.40991948469,37617.11951906991
2014-08-31,5.146709710000001e-07,0.258012400720244,478.87886742800004,0.563185620292278,1.01251739435201,0.0034023669058620004,0.9896976177746961,2784.40658920971,37290.53009510995
2014-09-01,5.03765982e-07,0.25120864164961804,475.34660947400005,0.55062254776112,0.7178854447041151,0.003327849565216,1.00798343346101,2771.95032105698,35760.875757190224
2014-09-02,5.00252584e-07,0.250023461937506,473.803368534,0.5428654587388171,0.7703189727536821,0.0033027777661740003,0.95674308975122,2796.06773597798,38935.26830238005
2014-09-03,4.970062460000001e-07,0.251531779398369,474.54419272800004,0.547522764596547,0.881039042340728,0.0032803672547630004,0.9848654472233621,2734.07607108887,38500.199421140016
2014-09-04,5.02037096e-07,0.274259619504933,488.60745904,0.60711220873362,0.8316065986694041,0.00331208493809,1.00421064463577,1885.02650001383,42360.370295169996
2014-09-05,5.038117080000001e-07,0.256466579870314,477.642145722,0.558848719221241,0.767169231680734,0.0033217398049040004,1.00457178891926,1787.85382256768,40461.19210347009
2014-09-06,4.991932120000001e-07,0.25877982297762603,479.74170882,0.5680861747151831,0.9384406466948391,0.0032906953893370003,1.02403899603937,1649.32971353615,45074.69489712
2014-09-07,4.9774344e-07,0.255582651081022,476.11974577,0.556043589264638,0.810258769731916,0.003279573305101,0.9471631895352671,1688.98327561041,45491.94721263007
2014-09-08,4.851635220000001e-07,0.24174461385492,468.030480732,0.5154089469877561,0.733971942135473,0.0031948425844890004,0.9757280431060381,1610.16641349082,44706.00656717003
2014-09-09,4.82284764e-07,0.251127892095515,473.375732486,0.5427613482638081,0.740681106686598,0.0031742089727110003,0.9517208356072561,1662.85834702435,43097.38153563015
2014-09-10,4.95411312e-07,0.256905926834683,477.60737498399993,0.562468051317492,0.817703387045374,0.0032594183717260003,0.9828659910671971,1739.3343876867,48420.70887220028
2014-09-11,4.89268048e-07,0.256168865812931,477.41388296800005,0.5625243434051,0.8741841592117081,0.003218391598297,0.981875477328317,1730.27014129252,45737.57037371013
2014-09-12,4.852378420000001e-07,0.250070621046291,474.19739259,0.548235309663008,0.7861636045485091,0.0031905372703480003,0.9578693375498821,1747.05404042056,47803.683494570025
2014-09-13,4.86913133e-07,0.258423993148548,477.127472342,0.562343576564998,0.927802327225917,0.0032012386352520002,0.990329393325694,1669.43220342044,37921.50636484008
2014-09-14,4.87719975e-07,0.253608572737825,474.606315074,0.553023760679595,0.811891092401389,0.003205206846492,0.999148645980459,1648.71813435639,37949.14817266015
2014-09-15,4.853658890000001e-07,0.24538777844386503,469.57152418,0.527229825546644,0.808151087268227,0.003188536446232,0.976270903399695,1652.53741869367,46727.59868212999
2014-09-16,4.77635556e-07,0.235821717316704,463.2017233959999,0.49850834766602903,0.8605296120629561,0.003137120255199,0.9791099068251491,1502.54469284598,38168.61445488996
2014-09-17,4.6392569700000006e-07,0.21501732652979802,452.3290782179999,0.44678139544523204,0.910205980241745,0.003047020691595,0.979115951893011,1447.34514504761,28475.185007880034
2014-09-18,4.4478099500000005e-07,0.170460653933446,425.668635086,0.33026112340568503,0.840420739075397,0.002921161218789,0.9241136708573331,1560.21199444907,34539.54385773989
2014-09-19,4.11706876e-07,0.11079468734295402,395.737689734,0.196148399287457,0.7424512318378581,0.0027039666350480002,0.9179753538573081,1637.48622076644,47925.47631381004
2014-09-20,4.1634802800000004e-07,0.143593461337367,410.71515540999997,0.27569345317069505,0.7736909583818671,0.0027345813098670004,0.914439495004526,1801.42836565732,46303.46352818003
2014-09-21,4.0745819e-07,0.12257084264374901,400.465411766,0.22228574855787903,0.7063200871464991,0.002675871375518,0.96176358905861,1804.49308015652,52141.34885391017
2014-09-22,4.0552505000000005e-07,0.12169585938362501,399.134149668,0.218557388326335,0.7198111148357921,0.00266292193328,0.9566663548573411,1721.74071561805,51069.42759083008
2014-09-23,4.1189870500000004e-07,0.20308413374699902,439.4156581540001,0.40382193175687203,0.657116858342488,0.0027039720848020003,0.9685804755569121,1813.72646301316,54669.652074080135
2014-09-24,4.31190882e-07,0.171033050937827,423.56804793000003,0.33185608770774905,0.7107014289302871,0.002829776800482,0.9856526289857621,1813.24175313547,51156.75566267007
2014-09-25,4.1319407000000006e-07,0.14434188036435902,409.347515356,0.268920868244778,0.7522565824581731,0.0027114381370450004,0.9672294843577861,1696.61161859042,43405.07720107015
2014-09-26,4.06201211e-07,0.134302788008607,404.57418751600005,0.248494676270948,0.5759983840179861,0.002664360715748,0.924829091656115,1605.78999982983,44353.82785107021
2014-09-27,4.0328828400000003e-07,0.122735858936588,400.686514188,0.23158270881257903,0.571869422145738,0.0026440716722600003,0.9627705451606091,1397.60135423076,43746.943365460145
2014-09-28,3.91992264e-07,0.067583506616623,375.303150224,0.11567733076516101,0.5409373061888241,0.002568758129449,0.980176995998679,1397.49262503293,44239.49945898005
2014-09-29,3.7711419200000003e-07,0.067737782125982,373.990622608,0.10998375998899401,0.548001983288746,0.002470431781349,0.8966130790588641,1494.89256329595,40941.44106995
2014-09-30,3.7862902200000005e-07,0.10810362524275101,390.18710973000003,0.19584469406495503,0.6136451761956251,0.002479909485777,0.9510723083233251,1502.49394340678,38133.683972130064
2014-10-01,3.8342747200000003e-07,0.09439157630660501,383.94373517800005,0.162107292458494,0.630774030405153,0.0025108748605560003,0.948242759971409,1477.27308968459,40705.86757032998
2014-10-02,3.7679193100000004e-07,0.07209586690415201,375.4928339,0.126006967160632,0.5520404326991021,0.0024665219828300003,0.9558904588555621,1418.87309513904,40360.890563529974
2014-10-03,3.66083783e-07,0.032901284739047,357.362980336,0.049119895650874004,0.5666189714555241,0.002395893925647,0.88186581367379,1600.62387172135,42763.790136759984
2014-10-04,3.4439419100000004e-07,-0.059735652737805005,326.642468598,-0.079887867048213,0.5609777709774411,0.002253738125972,0.9222300626786031,1672.00005254592,51838.12665765005
2014-10-05,3.12091135e-07,-0.079899213333236,323.055049424,-0.10356035543754301,0.561728271806453,0.002042574025442,0.9525261183012611,1832.58996133245,98290.40783030982
2014-10-06,3.16469996e-07,-0.042426086415783,328.049174812,-0.067673622831183,0.5406282673867241,0.002071310598223,0.805137216817254,2167.70221859208,83229.14571601985
2014-10-07,3.24241391e-07,-0.023447210034425,334.404218494,-0.035991067828818,0.46137498144037703,0.0021217464920410003,0.950128206568266,2058.73070760282,79273.23273924971
2014-10-08,3.34981622e-07,0.039040167800732,355.992247346,0.070179958060127,0.511544446155474,0.0021916919782980003,1.00142301758476,2122.05920347393,82397.32450878993
